SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,CNT_FAM_MEMBERS,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_EMAIL,REGION_RATING_CLIENT,REG_REGION_NOT_LIVE_REGION,PREV_AMT_CREDIT_mean,PREV_AMT_CREDIT_max,PREV_CNT_PAYMENT_mean,PREV_NFLAG_LAST_APPL_IN_DAY_sum,PREV_DAYS_DECISION_mean,PREV_NAME_CONTRACT_STATUS_Approved_sum,PREV_NAME_CONTRACT_STATUS_Refused_sum,PREV_NAME_CONTRACT_STATUS_Canceled_sum,PREV_NAME_CONTRACT_STATUS_Unused offer_sum,PREV_NAME_CLIENT_TYPE_New_sum,PREV_NAME_CLIENT_TYPE_Repeater_sum,PREV_NAME_CLIENT_TYPE_Refreshed_sum,PREV_NAME_CLIENT_TYPE_XNA_sum,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_INCOME_TYPE_Public,NAME_INCOME_TYPE_Retired,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Lower,NAME_EDUCATION_TYPE_Secondary,NAME_HOUSING_TYPE_Stable,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Service,OCCUPATION_TYPE_Unknown,OCCUPATION_TYPE_White collar,ORGANIZATION_TYPE_Business,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Health/Education,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport
283898,0,0,0,0,1,1,112500,355536,18283,270000,-12802,-5324,-5348,2,1,0,1,0,2,0,163872,163872,24,1,-507,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
272666,0,0,0,0,1,0,270000,904500,37458,904500,-21049,-7345,-5973,2,1,0,1,0,2,0,131790,454500,10,7,-1244,6,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
179072,0,0,1,0,1,2,166500,544491,21226,454500,-12205,-1133,-158,4,1,0,1,0,2,0,37577,44203,12,2,-467,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
136735,0,0,1,0,0,2,112500,675000,32602,675000,-14378,-1215,-4601,4,1,1,1,0,2,0,148513,148513,12,1,-1164,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
264859,0,0,0,0,1,0,189000,244998,10921,175500,-21553,-4238,-15677,1,1,0,1,0,1,0,439021,1345036,26,14,-716,9,2,3,0,1,13,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
328993,0,0,0,1,1,1,90000,1152000,31810,1152000,-15911,-5757,-8482,3,1,0,1,0,3,0,38316,108796,8,4,-1066,3,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
275599,0,1,0,0,0,0,90000,180000,9000,180000,-7806,-514,-3694,2,1,0,1,0,2,0,85738,85738,12,1,-332,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
443553,0,0,0,0,1,2,112500,299772,11430,247500,-14139,-277,-64,3,1,0,1,0,2,0,125512,593010,28,8,-169,2,1,4,1,1,7,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
396212,0,0,0,0,0,0,112500,423000,13410,423000,-8599,-478,-4677,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
361162,0,1,1,1,1,2,360000,450000,22500,450000,-14298,-684,-1105,4,1,1,1,0,3,0,53676,70947,15,1,-1044,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
