SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,CNT_FAM_MEMBERS,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_EMAIL,REGION_RATING_CLIENT,REG_REGION_NOT_LIVE_REGION,PREV_AMT_CREDIT_mean,PREV_AMT_CREDIT_max,PREV_CNT_PAYMENT_mean,PREV_NFLAG_LAST_APPL_IN_DAY_sum,PREV_DAYS_DECISION_mean,PREV_NAME_CONTRACT_STATUS_Approved_sum,PREV_NAME_CONTRACT_STATUS_Refused_sum,PREV_NAME_CONTRACT_STATUS_Canceled_sum,PREV_NAME_CONTRACT_STATUS_Unused offer_sum,PREV_NAME_CLIENT_TYPE_New_sum,PREV_NAME_CLIENT_TYPE_Repeater_sum,PREV_NAME_CLIENT_TYPE_Refreshed_sum,PREV_NAME_CLIENT_TYPE_XNA_sum,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_INCOME_TYPE_Public,NAME_INCOME_TYPE_Retired,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Lower,NAME_EDUCATION_TYPE_Secondary,NAME_HOUSING_TYPE_Stable,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Service,OCCUPATION_TYPE_Unknown,OCCUPATION_TYPE_White collar,ORGANIZATION_TYPE_Business,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Health/Education,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport
212200,0,1,0,0,1,0,122850,270000,13500,270000,-21078,-13168,-1162,1,1,0,1,0,2,0,63758,254340,18,7,-416,1,2,4,0,1,0,6,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
263521,0,0,0,1,1,0,157500,555273,18040,463500,-11229,-949,-6563,2,1,0,1,0,2,0,117949,121189,14,2,-1187,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
168638,0,0,0,0,0,0,135000,454500,19386,454500,-19884,-1648,-7814,2,0,0,1,0,3,0,120307,120307,14,1,-1734,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
391825,0,0,0,1,0,1,360000,1395000,51826,1395000,-14100,-2836,-9076,3,1,1,1,0,3,0,98555,241920,14,5,-1353,4,0,1,0,1,4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
369563,0,0,1,0,1,1,202500,681444,28777,517500,-13929,-2985,-3018,3,1,0,1,0,1,0,77288,225000,7,6,-1594,5,0,0,1,1,3,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
188716,1,0,0,0,1,0,157500,720000,25506,720000,-9611,-1678,-134,2,1,0,1,0,2,0,132524,450000,11,12,-381,2,8,2,0,1,11,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
237745,0,1,0,1,1,1,90000,405000,20250,405000,-17026,-1243,-4482,3,1,0,1,0,2,0,249001,721332,14,7,-723,4,0,3,0,1,6,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
255997,0,0,1,1,1,2,90000,103140,5143,67500,-11534,-388,-970,4,1,1,1,0,2,0,81305,141237,11,4,-823,3,2,0,0,1,4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
155304,0,0,0,0,1,0,90000,675000,24246,675000,-20856,-1648,-6582,2,0,0,1,0,1,0,84280,84280,10,1,-2326,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
254404,0,0,0,0,1,1,112500,592560,32274,450000,-15053,-514,-5639,2,1,0,1,0,2,0,47409,94819,12,2,-223,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
374660,1,0,1,1,0,2,225000,1319269,38704,1152000,-14209,-406,-1111,4,1,0,1,0,3,0,71895,148054,10,4,-697,3,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
399812,0,0,0,1,1,0,225000,513531,24835,459000,-11597,-3566,-2821,1,1,0,1,0,2,0,49209,53419,3,2,-403,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
353221,1,0,1,1,1,0,135000,288873,16713,238500,-11094,-2150,-4663,2,1,0,1,0,2,0,67609,104418,6,6,-1771,5,1,0,0,1,4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
131415,1,0,1,0,0,0,112500,508495,21541,454500,-11334,-146,-3932,2,1,0,1,0,2,0,178760,264798,16,5,-1605,3,2,0,0,1,4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
342283,0,0,0,0,1,0,157500,781920,41787,675000,-15841,-4408,-9974,1,1,0,1,0,1,0,119110,180000,5,2,-2666,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
403375,0,0,0,0,1,0,103500,900693,29898,684000,-14347,-224,-2452,2,1,0,1,0,2,0,89894,306364,12,8,-1517,7,0,1,0,0,8,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
421746,0,1,0,0,1,0,112500,270000,13500,270000,-20519,-1648,-9472,2,0,0,1,0,3,0,24025,24025,6,1,-238,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
356085,0,0,0,1,0,0,135000,888840,32053,675000,-15899,-2855,-7833,2,1,0,1,0,2,0,99855,299223,9,5,-1160,5,0,0,0,1,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
