SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,CNT_FAM_MEMBERS,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_EMAIL,REGION_RATING_CLIENT,REG_REGION_NOT_LIVE_REGION,PREV_AMT_CREDIT_mean,PREV_AMT_CREDIT_max,PREV_CNT_PAYMENT_mean,PREV_NFLAG_LAST_APPL_IN_DAY_sum,PREV_DAYS_DECISION_mean,PREV_NAME_CONTRACT_STATUS_Approved_sum,PREV_NAME_CONTRACT_STATUS_Refused_sum,PREV_NAME_CONTRACT_STATUS_Canceled_sum,PREV_NAME_CONTRACT_STATUS_Unused offer_sum,PREV_NAME_CLIENT_TYPE_New_sum,PREV_NAME_CLIENT_TYPE_Repeater_sum,PREV_NAME_CLIENT_TYPE_Refreshed_sum,PREV_NAME_CLIENT_TYPE_XNA_sum,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_INCOME_TYPE_Public,NAME_INCOME_TYPE_Retired,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Lower,NAME_EDUCATION_TYPE_Secondary,NAME_HOUSING_TYPE_Stable,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Service,OCCUPATION_TYPE_Unknown,OCCUPATION_TYPE_White collar,ORGANIZATION_TYPE_Business,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Health/Education,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport
145468,0,0,0,0,1,0,58500,536917,17577,463500,-21514,-1648,-8330,2,0,0,1,0,2,0,99450,99450,12,1,-1107,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
203901,0,0,0,0,1,0,220500,1928304,71460,1800000,-23764,-1648,-14190,2,0,0,1,0,1,0,90549,138798,8,2,-477,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
185503,0,0,0,0,1,0,45000,646920,20997,540000,-19397,-1648,-13282,2,0,0,1,0,3,0,123266,148365,15,2,-625,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
417907,0,0,1,0,1,0,81000,423000,16074,423000,-16975,-1299,-2844,1,1,1,1,0,2,0,142238,269550,15,4,-409,4,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
280089,0,0,0,0,1,1,90000,1138500,33417,1138500,-11786,-1268,-2088,3,1,0,1,0,2,0,372249,744498,36,2,-476,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
448430,0,0,0,0,1,0,166500,1201207,35253,940500,-22472,-5003,-506,1,1,0,1,0,3,0,249126,491580,14,6,-1161,6,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
219289,0,0,0,0,0,0,157500,454500,20020,454500,-22105,-1648,-10623,2,0,0,1,0,2,0,247833,721332,12,4,-500,2,0,2,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
198405,0,1,1,1,1,0,202500,270000,13500,270000,-8751,-136,-8722,1,1,0,1,0,2,0,81418,81418,12,1,-500,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
227556,0,0,0,0,1,0,157500,491823,23791,373500,-21808,-1648,-6061,2,0,0,1,1,2,0,132080,373599,10,6,-559,4,1,2,0,1,6,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
122987,0,0,0,0,1,0,67500,103500,7330,103500,-23391,-1648,-11318,1,0,0,1,0,2,0,88672,146947,8,2,-1142,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
126353,0,0,0,0,1,0,135000,62361,6205,58500,-25009,-1648,-5193,1,0,0,1,0,2,0,123133,244512,20,9,-488,5,1,3,0,0,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
275181,0,0,1,1,0,0,225000,1350000,39474,1350000,-13263,-2395,-6235,2,1,1,1,0,3,0,144913,144913,24,1,-978,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
119567,0,0,0,0,1,0,166500,1207143,48001,1035000,-17418,-1516,-7910,2,1,0,1,0,2,0,271163,593653,15,4,-1318,4,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
201668,0,0,1,1,1,0,270000,797557,28777,688500,-21406,-4472,-6807,2,1,0,1,0,2,0,352894,952272,12,6,-1054,3,2,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
333281,1,0,1,1,0,0,112500,224136,17707,198000,-10733,-1402,-4711,1,1,0,1,0,2,0,93730,299056,10,12,-586,8,2,2,0,1,11,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
114411,0,0,0,0,1,0,202500,1800000,62698,1800000,-16218,-3184,-1294,2,1,0,1,0,2,0,43567,85702,9,3,-1110,2,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
448336,0,0,1,0,1,0,135000,225000,10426,225000,-10138,-440,-114,2,1,0,1,0,2,0,72639,125955,8,6,-849,6,0,0,0,1,5,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
310164,0,0,0,1,0,2,112500,916470,26797,765000,-12137,-3020,-2809,4,1,1,1,0,3,0,149466,531054,13,6,-2024,4,2,0,0,1,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
199059,0,0,0,0,0,2,112500,770292,28674,688500,-10838,-3646,-9639,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
