SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,CNT_FAM_MEMBERS,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_EMAIL,REGION_RATING_CLIENT,REG_REGION_NOT_LIVE_REGION,PREV_AMT_CREDIT_mean,PREV_AMT_CREDIT_max,PREV_CNT_PAYMENT_mean,PREV_NFLAG_LAST_APPL_IN_DAY_sum,PREV_DAYS_DECISION_mean,PREV_NAME_CONTRACT_STATUS_Approved_sum,PREV_NAME_CONTRACT_STATUS_Refused_sum,PREV_NAME_CONTRACT_STATUS_Canceled_sum,PREV_NAME_CONTRACT_STATUS_Unused offer_sum,PREV_NAME_CLIENT_TYPE_New_sum,PREV_NAME_CLIENT_TYPE_Repeater_sum,PREV_NAME_CLIENT_TYPE_Refreshed_sum,PREV_NAME_CLIENT_TYPE_XNA_sum,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_INCOME_TYPE_Public,NAME_INCOME_TYPE_Retired,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Lower,NAME_EDUCATION_TYPE_Secondary,NAME_HOUSING_TYPE_Stable,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Service,OCCUPATION_TYPE_Unknown,OCCUPATION_TYPE_White collar,ORGANIZATION_TYPE_Business,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Health/Education,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport
286007,0,0,1,1,1,0,202500,286704,16456,247500,-14135,-1385,-281,2,1,1,1,0,2,0,43416,43416,12,1,-192,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
126385,0,0,1,0,0,0,225000,1078200,31522,900000,-9352,-1539,-6540,2,1,1,1,1,2,1,61978,82629,7,6,-492,5,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
184358,0,0,1,1,0,0,126000,103500,8428,103500,-18471,-1648,-1569,2,0,0,1,0,2,0,84085,313591,10,18,-1375,13,5,1,0,0,18,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
281326,0,0,1,0,1,0,225000,1288350,37800,1125000,-21809,-10574,-1274,2,1,0,1,0,2,0,116554,116554,12,1,-1252,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
391699,0,0,1,1,0,0,144000,450000,22018,450000,-9916,-2013,-4242,2,1,0,1,0,2,0,69617,180000,5,8,-670,3,5,0,0,1,5,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
142248,0,0,0,0,1,1,112500,283419,16398,234000,-12486,-845,-2118,2,1,0,1,0,3,0,153184,232659,17,2,-955,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
368106,0,0,0,0,1,0,112500,351000,12735,351000,-21310,-1648,-9641,2,0,0,1,0,2,0,52578,113760,12,8,-459,4,2,2,0,1,6,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
112041,0,0,0,0,1,0,90000,781920,33259,675000,-20543,-1648,-12909,2,0,0,1,0,2,0,187437,409896,12,5,-859,4,1,0,0,2,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
294466,0,0,0,0,1,0,112500,180000,18441,180000,-21524,-1648,-7986,1,0,0,1,0,1,0,331842,675000,18,5,-1406,3,2,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
156487,0,0,0,0,1,0,103500,675000,19737,675000,-19692,-3097,-5611,2,1,0,1,0,2,0,155763,364549,14,4,-1473,3,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
443443,0,0,1,0,1,0,382500,1451047,57676,1354500,-10910,-1113,-686,2,1,0,1,0,2,0,79215,101542,8,3,-445,3,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
416992,0,0,1,0,0,0,54000,630000,32296,630000,-22494,-1648,-6598,2,0,0,1,0,2,0,128022,162000,14,3,-817,3,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
309734,0,0,0,0,1,0,112500,593010,19129,495000,-15419,-1238,-4956,2,1,1,1,0,2,0,145946,338760,9,4,-325,4,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
202303,0,0,0,0,0,1,90000,157500,10651,157500,-9443,-300,-470,3,1,1,1,0,2,0,124776,124776,24,1,-364,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
161020,0,0,0,0,1,0,175500,821065,29619,693000,-15439,-3880,-8144,2,1,0,1,0,2,0,378298,1546020,38,15,-578,7,2,6,0,1,14,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
309131,0,1,1,0,1,2,360000,247500,12375,247500,-13088,-356,-687,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
334655,0,0,0,0,1,0,202500,288562,30429,261000,-15582,-3578,-5568,2,1,0,1,0,2,0,209021,485640,12,4,-1410,4,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
445290,0,0,0,1,1,1,31500,243000,11947,243000,-15099,-7689,-1848,3,1,0,1,0,2,0,65317,90000,8,6,-2170,4,1,0,1,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
418831,0,0,1,1,1,0,247500,835380,40320,675000,-10860,-1297,-4768,2,1,0,1,1,3,0,85807,152541,7,6,-364,4,1,1,0,1,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
399891,0,0,0,0,1,1,112500,582804,31617,463500,-13614,-640,-1202,3,1,0,1,0,2,0,74701,85698,8,2,-523,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
452469,0,0,0,1,1,1,382500,675000,29731,675000,-14317,-2751,-2258,3,1,0,1,0,2,0,26304,32539,8,2,-2166,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
362044,0,0,0,0,0,0,157500,1575000,41548,1575000,-13024,-3759,-7084,2,1,0,1,0,1,0,79197,180000,6,5,-2248,3,1,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
436517,0,0,0,1,1,1,337500,761949,42673,697500,-19295,-2636,-11662,3,1,0,1,1,2,0,198138,213057,20,3,-499,1,2,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
140155,0,0,1,1,0,0,103500,254700,14620,225000,-11409,-1648,-5481,1,0,0,1,0,2,0,95568,119925,11,2,-2400,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
